STDR_YM,CTPRVN_NM,SIGNGU_NM,ADSTRD_NM,INDUTY_LCLAS_CODE,INDUTY_MLSFC_CODE,INDUTY_LCLAS_NM,INDUTY_MLSFC_NM,PRCSS_ENTRPRS_SE_CODE,PRCSS_ENTRPRS_SE,PDSMLPZ_SCTN_CODE,PDSMLPZ_SCTN,TOT_ENTRPRS_CO,EMPLY_CO,EMPLY_AVRG_CO,ECNY_CO,ECNY_AVRG_CO,RETIRE_CO,RETIRE_AVRG_CO,WAGE_AVRG_AM,REGIST_DE,OPERTOR_NM
2018-01,서울,강남구,역삼1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,5,5년 이상 10년 미만,1,18,18.0,0,0.0,2,2.0,32988296.0,2020-10-20,KEDSYS
2018-01,서울,강남구,역삼1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,2,8,4.0,1,0.5,0,0.0,8054333.5,2020-10-20,KEDSYS
2018-01,서울,성북구,길음2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,2,2년 이상 5년 미만,1,203,203.0,7,7.0,6,6.0,12198752.0,2020-10-20,KEDSYS
2018-01,서울,서초구,양재2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,2,13,6.5,0,0.0,0,0.0,8437333.5,2020-10-20,KEDSYS
2018-01,서울,서초구,양재2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,7,7.0,0,0.0,0,0.0,16477333.0,2020-10-20,KEDSYS
2018-01,서울,서초구,양재1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,1,1년 이상 2년 미만,1,6,6.0,1,1.0,2,2.0,24211111.0,2020-10-20,KEDSYS
2018-01,서울,서초구,양재1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,3,3.0,0,0.0,0,0.0,13691556.0,2020-10-20,KEDSYS
2018-01,서울,성동구,옥수동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,21,21.0,0,0.0,0,0.0,21807873.0,2020-10-20,KEDSYS
2018-01,서울,송파구,오금동,Q,Q86,보건업 및 사회복지 서비스업,보건업,98,판단제외,5,5년 이상 10년 미만,1,140,140.0,2,2.0,2,2.0,28984114.0,2020-10-20,KEDSYS
2018-01,서울,송파구,거여1동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,2,2년 이상 5년 미만,1,3,3.0,0,0.0,0,0.0,11071111.0,2020-10-20,KEDSYS
2018-01,서울,송파구,방이1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,8,8.0,0,0.0,0,0.0,21280000.0,2020-10-20,KEDSYS
2018-01,서울,성동구,성수1가2동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,1,1년 이상 2년 미만,1,3,3.0,0,0.0,0,0.0,17899556.0,2020-10-20,KEDSYS
2018-01,서울,성북구,석관동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,20,20.0,0,0.0,0,0.0,21790133.0,2020-10-20,KEDSYS
2018-01,서울,송파구,잠실6동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,30,30년 이상 40년 미만,1,12,12.0,0,0.0,0,0.0,43408222.0,2020-10-20,KEDSYS
2018-01,서울,성북구,월곡2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,4,4.0,0,0.0,1,1.0,24336000.0,2020-10-20,KEDSYS
2018-01,서울,송파구,풍납1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,4,4.0,0,0.0,0,0.0,30300000.0,2020-10-20,KEDSYS
2018-01,서울,송파구,마천2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,3,3.0,1,1.0,0,0.0,21200000.0,2020-10-20,KEDSYS
2018-01,서울,성북구,성북동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,2,2.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2018-01,서울,성북구,성북동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,4,4.0,0,0.0,1,1.0,24233333.0,2020-10-20,KEDSYS
2018-01,서울,성북구,성북동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,5,5.0,0,0.0,0,0.0,22751467.0,2020-10-20,KEDSYS
2018-01,서울,성동구,용답동,Q,Q86,보건업 및 사회복지 서비스업,보건업,2,중견기업,20,20년 이상 30년 미만,1,591,591.0,2,2.0,17,17.0,39462538.0,2020-10-20,KEDSYS
2018-01,서울,성동구,용답동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,11,11.0,1,1.0,0,0.0,17324606.0,2020-10-20,KEDSYS
2018-01,서울,성동구,성수1가1동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,5,5년 이상 10년 미만,1,6,6.0,0,0.0,0,0.0,24163556.0,2020-10-20,KEDSYS
2018-01,서울,성동구,성수1가1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,5,5년 이상 10년 미만,1,5,5.0,0,0.0,0,0.0,25910400.0,2020-10-20,KEDSYS
2018-01,서울,성동구,성수1가1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,0,1년 미만,1,4,4.0,1,1.0,0,0.0,23948667.0,2020-10-20,KEDSYS
2018-01,서울,성동구,성수1가1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,4,4.0,0,0.0,1,1.0,20780667.0,2020-10-20,KEDSYS
2018-01,서울,송파구,장지동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,1,1년 이상 2년 미만,1,10,10.0,1,1.0,1,1.0,8634667.0,2020-10-20,KEDSYS
2018-01,서울,송파구,풍납2동,Q,Q86,보건업 및 사회복지 서비스업,보건업,98,판단제외,40,40년 이상 50년 미만,1,45,45.0,4,4.0,0,0.0,52041659.0,2020-10-20,KEDSYS
2018-01,서울,서초구,방배본동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,14,14.0,2,2.0,0,0.0,21898667.0,2020-10-20,KEDSYS
2018-01,서울,성동구,응봉동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,2,2년 이상 5년 미만,1,5,5.0,0,0.0,1,1.0,17118933.0,2020-10-20,KEDSYS
2018-01,서울,성북구,동선동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,20,20년 이상 30년 미만,1,140,140.0,2,2.0,5,5.0,16726667.0,2020-10-20,KEDSYS
2018-01,서울,성북구,동선동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,3,3.0,0,0.0,0,0.0,17867556.0,2020-10-20,KEDSYS
2018-01,서울,성북구,동선동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,23,23.0,2,2.0,2,2.0,12233971.0,2020-10-20,KEDSYS
2018-01,서울,성북구,안암동,Q,Q86,보건업 및 사회복지 서비스업,보건업,3,중기업,30,30년 이상 40년 미만,1,109,109.0,2,2.0,3,3.0,32855291.0,2020-10-20,KEDSYS
2018-01,서울,성북구,안암동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,7,7.0,1,1.0,0,0.0,17782095.0,2020-10-20,KEDSYS
2018-01,서울,성북구,안암동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,4,4.0,1,1.0,0,0.0,24254667.0,2020-10-20,KEDSYS
2018-01,서울,송파구,석촌동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,26,26.0,2,2.0,1,1.0,12517333.0,2020-10-20,KEDSYS
2018-01,서울,송파구,석촌동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,16,16.0,0,0.0,3,3.0,6719000.0,2020-10-20,KEDSYS
2018-01,서울,송파구,문정2동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,1,1년 이상 2년 미만,1,7,7.0,0,0.0,0,0.0,24107810.0,2020-10-20,KEDSYS
2018-01,서울,송파구,문정2동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,2,2년 이상 5년 미만,1,4,4.0,0,0.0,0,0.0,17178000.0,2020-10-20,KEDSYS
2018-01,서울,송파구,문정2동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,5,5년 이상 10년 미만,1,4,4.0,0,0.0,0,0.0,36666000.0,2020-10-20,KEDSYS
2018-01,서울,성동구,마장동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,2,중견기업,30,30년 이상 40년 미만,1,3132,3132.0,93,93.0,25,25.0,35386791.0,2020-10-20,KEDSYS
2018-01,서울,성북구,종암동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,10,10년 이상 20년 미만,1,30,30.0,1,1.0,2,2.0,31558489.0,2020-10-20,KEDSYS
2018-01,서울,성북구,월곡제2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,11,11.0,0,0.0,0,0.0,18081455.0,2020-10-20,KEDSYS
2018-01,서울,마포구,성산1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,1,1년 이상 2년 미만,1,2,2.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2018-01,서울,마포구,성산1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,8,8.0,0,0.0,0,0.0,8336667.0,2020-10-20,KEDSYS
2018-01,서울,마포구,신수동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,7,7.0,0,0.0,0,0.0,23281143.0,2020-10-20,KEDSYS
2018-01,서울,마포구,신수동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,40,40년 이상 50년 미만,1,20,20.0,0,0.0,0,0.0,46717333.0,2020-10-20,KEDSYS
2018-01,서울,마포구,합정동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,20,20년 이상 30년 미만,1,9,9.0,0,0.0,0,0.0,24293926.0,2020-10-20,KEDSYS
2018-01,서울,서초구,방배4동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,3,3.0,0,0.0,0,0.0,25739556.0,2020-10-20,KEDSYS
2018-01,서울,서초구,방배4동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,60,60년 이상 70년 미만,1,5,5.0,0,0.0,0,0.0,28506133.0,2020-10-20,KEDSYS
2018-01,서울,동작구,상도제1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,3,3.0,0,0.0,0,0.0,22927111.0,2020-10-20,KEDSYS
2018-01,서울,동작구,상도제1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,99,미분류,1,19,19.0,0,0.0,0,0.0,31872140.0,2020-10-20,KEDSYS
2018-01,서울,마포구,공덕동,Q,Q86,보건업 및 사회복지 서비스업,보건업,3,중기업,0,1년 미만,1,51,51.0,0,0.0,1,1.0,22963294.0,2020-10-20,KEDSYS
2018-01,서울,마포구,공덕동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,6,6.0,1,1.0,1,1.0,21003556.0,2020-10-20,KEDSYS
2018-01,서울,마포구,공덕동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,3,3.0,0,0.0,0,0.0,21232000.0,2020-10-20,KEDSYS
2018-01,서울,동작구,신대방1동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,10,10년 이상 20년 미만,1,67,67.0,4,4.0,2,2.0,28402866.0,2020-10-20,KEDSYS
2018-01,서울,서초구,서초4동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,20,20년 이상 30년 미만,1,3,3.0,0,0.0,0,0.0,38227556.0,2020-10-20,KEDSYS
2018-01,서울,마포구,아현동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,35,35.0,1,1.0,0,0.0,39032686.0,2020-10-20,KEDSYS
2018-01,서울,서초구,서초2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,1,1년 이상 2년 미만,1,16,16.0,2,2.0,1,1.0,20879667.0,2020-10-20,KEDSYS
2018-01,서울,서초구,서초2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,20,20년 이상 30년 미만,1,5,5.0,1,1.0,0,0.0,51633600.0,2020-10-20,KEDSYS
2018-01,서울,서초구,서초3동,Q,Q86,보건업 및 사회복지 서비스업,보건업,98,판단제외,30,30년 이상 40년 미만,1,62,62.0,2,2.0,0,0.0,43522968.0,2020-10-20,KEDSYS
2018-01,서울,서초구,서초3동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,1,1년 이상 2년 미만,1,5,5.0,0,0.0,0,0.0,15120000.0,2020-10-20,KEDSYS
2018-01,서울,서초구,서초3동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,3,3.0,0,0.0,0,0.0,28184000.0,2020-10-20,KEDSYS
2018-01,서울,마포구,용강동,Q,Q86,보건업 및 사회복지 서비스업,보건업,3,중기업,50,50년 이상 60년 미만,1,55,55.0,1,1.0,3,3.0,42820994.0,2020-10-20,KEDSYS
2018-01,서울,마포구,용강동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,10,10.0,1,1.0,2,2.0,20902400.0,2020-10-20,KEDSYS
2018-01,서울,마포구,용강동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,30,30년 이상 40년 미만,1,16,16.0,0,0.0,1,1.0,37001500.0,2020-10-20,KEDSYS
2018-01,서울,마포구,대흥동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,7,7.0,0,0.0,0,0.0,28508191.0,2020-10-20,KEDSYS
2018-01,서울,마포구,대흥동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,6,6.0,0,0.0,0,0.0,26067556.0,2020-10-20,KEDSYS
2018-01,서울,마포구,서교동,Q,Q86,보건업 및 사회복지 서비스업,보건업,98,판단제외,2,2년 이상 5년 미만,1,4,4.0,0,0.0,0,0.0,29456000.0,2020-10-20,KEDSYS
2018-01,서울,마포구,서교동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,11,11.0,1,1.0,0,0.0,29632970.0,2020-10-20,KEDSYS
2018-01,서울,마포구,서교동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,20,20년 이상 30년 미만,1,6,6.0,0,0.0,0,0.0,17973333.0,2020-10-20,KEDSYS
2018-01,서울,마포구,연남동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,13,13.0,1,1.0,0,0.0,31943590.0,2020-10-20,KEDSYS
2018-01,서울,동작구,상도2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,2,2.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2018-01,서울,동작구,상도4동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,40,40년 이상 50년 미만,1,27,27.0,0,0.0,1,1.0,37653037.0,2020-10-20,KEDSYS
2018-01,서울,서대문구,충현동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,20,20년 이상 30년 미만,1,22,22.0,0,0.0,0,0.0,36646424.0,2020-10-20,KEDSYS
2018-01,서울,서대문구,충현동,Q,Q86,보건업 및 사회복지 서비스업,보건업,98,판단제외,0,1년 미만,1,79,79.0,0,0.0,1,1.0,47743224.0,2020-10-20,KEDSYS
2018-01,서울,서대문구,신촌동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,40,40년 이상 50년 미만,1,77,77.0,0,0.0,2,2.0,32167931.0,2020-10-20,KEDSYS
2018-01,서울,영등포구,신길7동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,40,40년 이상 50년 미만,1,1,1.0,0,0.0,0,0.0,0.0,2020-10-20,KEDSYS
2018-01,서울,영등포구,당산제1동,Q,Q86,보건업 및 사회복지 서비스업,보건업,98,판단제외,20,20년 이상 30년 미만,1,47,47.0,0,0.0,1,1.0,31917901.0,2020-10-20,KEDSYS
2018-01,서울,영등포구,양평2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,3,3.0,0,0.0,0,0.0,22008000.0,2020-10-20,KEDSYS
2018-01,서울,서대문구,홍은2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,9,9.0,1,1.0,0,0.0,9632000.0,2020-10-20,KEDSYS
2018-01,서울,서대문구,홍은2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,4,4.0,1,1.0,2,2.0,20662667.0,2020-10-20,KEDSYS
2018-01,서울,영등포구,여의동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,1,1년 이상 2년 미만,2,9,4.5,1,0.5,0,0.0,38903333.5,2020-10-20,KEDSYS
2018-01,서울,영등포구,여의동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,2,중견기업,30,30년 이상 40년 미만,1,415,415.0,24,24.0,16,16.0,33776456.0,2020-10-20,KEDSYS
2018-01,서울,영등포구,여의동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,10,10년 이상 20년 미만,1,48,48.0,0,0.0,0,0.0,27218278.0,2020-10-20,KEDSYS
2018-01,서울,영등포구,여의동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,4,29,7.25,0,0.0,1,0.25,22594326.0,2020-10-20,KEDSYS
2018-01,서울,영등포구,여의동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,98,판단제외,10,10년 이상 20년 미만,1,7,7.0,0,0.0,0,0.0,21568762.0,2020-10-20,KEDSYS
2018-01,서울,동대문구,용신동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,1,1년 이상 2년 미만,2,43,21.5,0,0.0,2,1.0,22895529.5,2020-10-20,KEDSYS
2018-01,서울,동대문구,장안1동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,0,1년 미만,1,6,6.0,0,0.0,0,0.0,31989778.0,2020-10-20,KEDSYS
2018-01,서울,동대문구,용신동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,4,4.0,0,0.0,0,0.0,15782000.0,2020-10-20,KEDSYS
2018-01,서울,서대문구,연희동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,3,중기업,5,5년 이상 10년 미만,1,22,22.0,2,2.0,0,0.0,20364000.0,2020-10-20,KEDSYS
2018-01,서울,서대문구,천연동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,30,30.0,0,0.0,1,1.0,22326222.0,2020-10-20,KEDSYS
2018-01,서울,서대문구,남가좌1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,13,13.0,4,4.0,1,1.0,14917744.0,2020-10-20,KEDSYS
2018-01,서울,영등포구,당산제2동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,50,50년 이상 60년 미만,1,41,41.0,1,1.0,1,1.0,39523772.0,2020-10-20,KEDSYS
2018-01,서울,영등포구,당산제2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,1,6,6.0,0,0.0,0,0.0,22155556.0,2020-10-20,KEDSYS
2018-01,서울,영등포구,당산제2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,98,판단제외,10,10년 이상 20년 미만,1,18,18.0,0,0.0,0,0.0,23192741.0,2020-10-20,KEDSYS
2018-01,서울,동대문구,제기동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,2,2년 이상 5년 미만,1,22,22.0,1,1.0,2,2.0,23177576.0,2020-10-20,KEDSYS
2018-01,서울,동대문구,장안2동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,20,20년 이상 30년 미만,1,17,17.0,0,0.0,1,1.0,19897726.0,2020-10-20,KEDSYS
2018-01,서울,영등포구,신길1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,6,6.0,0,0.0,0,0.0,15445333.0,2020-10-20,KEDSYS
2018-01,서울,영등포구,양평1동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,10,10년 이상 20년 미만,1,10,10.0,0,0.0,0,0.0,27558400.0,2020-10-20,KEDSYS
2018-01,서울,중랑구,면목본동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,0,1년 미만,1,8,8.0,1,1.0,0,0.0,12750000.0,2020-10-20,KEDSYS
2018-01,서울,영등포구,영등포동,Q,Q86,보건업 및 사회복지 서비스업,보건업,3,중기업,30,30년 이상 40년 미만,1,343,343.0,4,4.0,2,2.0,30800910.0,2020-10-20,KEDSYS
2018-01,서울,영등포구,영등포동,Q,Q86,보건업 및 사회복지 서비스업,보건업,4,소기업,1,1년 이상 2년 미만,1,13,13.0,3,3.0,1,1.0,8879795.0,2020-10-20,KEDSYS
2018-01,서울,영등포구,영등포동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,0,1년 미만,1,14,14.0,14,14.0,0,0.0,7748571.0,2020-10-20,KEDSYS
2018-01,서울,영등포구,영등포동,Q,Q87,보건업 및 사회복지 서비스업,사회복지 서비스업,4,소기업,5,5년 이상 10년 미만,2,9,4.5,0,0.0,1,0.5,20336600.0,2020-10-20,KEDSYS
